"YEAR","DATANUM","SERIAL","CBSERIAL","HHWT","CPI99","GQ","QGQ","PERNUM","PERWT","SEX","AGE","EDUC","EDUCD","INCTOT","SEX_HEAD","SEX_MOM","SEX_POP","SEX_SP","SEX_MOM2","SEX_POP2","AGE_HEAD","AGE_MOM","AGE_POP","AGE_SP","AGE_MOM2","AGE_POP2","EDUC_HEAD","EDUC_MOM","EDUC_POP","EDUC_SP","EDUC_MOM2","EDUC_POP2","EDUCD_HEAD","EDUCD_MOM","EDUCD_POP","EDUCD_SP","EDUCD_MOM2","EDUCD_POP2","INCTOT_HEAD","INCTOT_MOM","INCTOT_POP","INCTOT_SP","INCTOT_MOM2","INCTOT_POP2"
1970,2,3027,,100,4.54,1,0,1,100,2,46,4,40,1550,2,,,,,,46,,,,,,4,,,,,,40,,,,,,1550,,,,,
1970,2,3027,,100,4.54,1,0,2,100,1,17,5,50,0,2,2,,,,,46,46,,,,,4,4,,,,,40,40,,,,,1550,1550,,,,
1970,2,3027,,100,4.54,1,0,3,100,1,59,5,50,12250,2,2,,,,,46,46,,,,,4,4,,,,,40,40,,,,,1550,1550,,,,
1970,2,3028,,100,4.54,1,0,1,100,1,57,2,26,5050,1,,,2,,,57,,,51,,,2,,,6,,,26,,,60,,,5050,,,0,,
1970,2,3028,,100,4.54,1,0,2,100,2,51,6,60,0,1,,,1,,,57,,,57,,,2,,,2,,,26,,,26,,,5050,,,5050,,
1970,2,3029,,100,4.54,1,0,1,100,1,72,6,60,4150,1,,,2,,,72,,,77,,,6,,,6,,,60,,,60,,,4150,,,2550,,
1970,2,3029,,100,4.54,1,0,2,100,2,77,6,60,2550,1,,,1,,,72,,,72,,,6,,,6,,,60,,,60,,,4150,,,4150,,
1970,2,3031,,100,4.54,1,0,1,100,1,21,6,60,2050,1,,,2,,,21,,,37,,,6,,,6,,,60,,,65,,,2050,,,8050,,
1970,2,3031,,100,4.54,1,0,2,100,2,37,6,65,8050,1,,,1,,,21,,,21,,,6,,,6,,,60,,,60,,,2050,,,2050,,
1970,2,3032,,100,4.54,1,0,1,100,1,73,2,23,1450,1,,,,,,73,,,,,,2,,,,,,23,,,,,,1450,,,,,
1970,2,3033,,100,4.54,1,0,1,100,1,46,8,80,8550,1,,,,,,46,,,,,,8,,,,,,80,,,,,,8550,,,,,
1970,2,3034,,100,4.54,1,0,1,100,2,61,6,60,150,2,,,,,,61,,,,,,6,,,,,,60,,,,,,150,,,,,
1970,2,3035,,100,4.54,1,0,1,100,2,77,7,70,1250,2,,,,,,77,,,,,,7,,,,,,70,,,,,,1250,,,,,
1970,2,3035,,100,4.54,1,0,2,100,2,51,8,80,1950,2,2,,,,,77,77,,,,,7,7,,,,,70,70,,,,,1250,1250,,,,
1970,2,3036,,100,4.54,1,0,1,100,1,43,4,40,6950,1,,,,,,43,,,,,,4,,,,,,40,,,,,,6950,,,,,
1970,2,3036,,100,4.54,1,0,2,100,1,15,2,26,0,1,,1,,,,43,,43,,,,4,,4,,,,40,,40,,,,6950,,6950,,,
1970,2,3037,,100,4.54,3,0,1,100,1,36,1,16,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2,3038,,100,4.54,3,0,1,100,2,69,2,22,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2,3039,,100,4.54,1,0,1,100,1,56,6,60,750,1,,,2,,,56,,,51,,,6,,,2,,,60,,,26,,,750,,,3050,,
1970,2,3039,,100,4.54,1,0,2,100,2,51,2,26,3050,1,,,1,,,56,,,56,,,6,,,6,,,60,,,60,,,750,,,750,,
1970,2,3039,,100,4.54,1,0,3,100,2,17,5,50,550,1,2,1,,,,56,51,56,,,,6,2,6,,,,60,26,60,,,,750,3050,750,,,
1970,2,3040,,100,4.54,1,0,1,100,1,33,2,26,3050,1,,,2,,,33,,,29,,,2,,,6,,,26,,,60,,,3050,,,0,,
1970,2,3040,,100,4.54,1,0,2,100,2,29,6,60,0,1,,,1,,,33,,,33,,,2,,,2,,,26,,,26,,,3050,,,3050,,
1970,2,3040,,100,4.54,1,0,3,100,1,8,1,14,9999999,1,2,1,,,,33,29,33,,,,2,6,2,,,,26,60,26,,,,3050,0,3050,,,
1970,2,3041,,100,4.54,1,0,1,100,1,30,5,50,10650,1,,,2,,,30,,,28,,,5,,,4,,,50,,,40,,,10650,,,450,,
1970,2,3041,,100,4.54,1,0,2,100,2,28,4,40,450,1,,,1,,,30,,,30,,,5,,,5,,,50,,,50,,,10650,,,10650,,
1970,2,3041,,100,4.54,1,0,3,100,2,9,1,16,9999999,1,2,1,,,,30,28,30,,,,5,4,5,,,,50,40,50,,,,10650,450,10650,,,
1970,2,3041,,100,4.54,1,0,4,100,1,8,1,15,9999999,1,2,1,,,,30,28,30,,,,5,4,5,,,,50,40,50,,,,10650,450,10650,,,
1970,2,3041,,100,4.54,1,0,5,100,1,7,1,14,9999999,1,2,1,,,,30,28,30,,,,5,4,5,,,,50,40,50,,,,10650,450,10650,,,
1970,2,3041,,100,4.54,1,0,6,100,2,6,1,12,9999999,1,2,1,,,,30,28,30,,,,5,4,5,,,,50,40,50,,,,10650,450,10650,,,
1970,2,3042,,100,4.54,1,0,1,100,1,64,2,25,0,1,,,,,,64,,,,,,2,,,,,,25,,,,,,0,,,,,
1970,2,3043,,100,4.54,1,0,1,100,1,63,6,60,3050,1,,,2,,,63,,,52,,,6,,,4,,,60,,,40,,,3050,,,3050,,
1970,2,3043,,100,4.54,1,0,2,100,2,52,4,40,3050,1,,,1,,,63,,,63,,,6,,,6,,,60,,,60,,,3050,,,3050,,
1970,2,3044,,100,4.54,1,0,1,100,1,60,2,26,3350,1,,,2,,,60,,,56,,,2,,,5,,,26,,,50,,,3350,,,0,,
1970,2,3044,,100,4.54,1,0,2,100,2,56,5,50,0,1,,,1,,,60,,,60,,,2,,,2,,,26,,,26,,,3350,,,3350,,
1970,2,3045,,100,4.54,1,0,1,100,1,23,6,60,4550,1,,,2,,,23,,,20,,,6,,,6,,,60,,,60,,,4550,,,3050,,
1970,2,3045,,100,4.54,1,0,2,100,2,20,6,60,3050,1,,,1,,,23,,,23,,,6,,,6,,,60,,,60,,,4550,,,4550,,
1970,2,3047,,100,4.54,1,0,1,100,1,75,1,17,850,1,,,2,,,75,,,76,,,1,,,2,,,17,,,25,,,850,,,0,,
1970,2,3047,,100,4.54,1,0,2,100,2,76,2,25,0,1,,,1,,,75,,,75,,,1,,,1,,,17,,,17,,,850,,,850,,
1970,2,3048,,100,4.54,1,0,1,100,1,73,2,22,1350,1,,,2,,,73,,,73,,,2,,,2,,,22,,,26,,,1350,,,0,,
1970,2,3048,,100,4.54,1,0,2,100,2,73,2,26,0,1,,,1,,,73,,,73,,,2,,,2,,,22,,,22,,,1350,,,1350,,
1970,2,3048,,100,4.54,1,0,3,100,1,41,2,26,0,1,2,1,,,,73,73,73,,,,2,2,2,,,,22,26,22,,,,1350,0,1350,,,
1970,2,3048,,100,4.54,1,0,4,100,1,70,1,17,1350,1,,,,,,73,,,,,,2,,,,,,22,,,,,,1350,,,,,
1970,2,3048,,100,4.54,1,0,5,100,1,44,2,26,8750,1,2,1,,,,73,73,73,,,,2,2,2,,,,22,26,22,,,,1350,0,1350,,,
1970,2,3049,,100,4.54,1,0,1,100,1,22,2,26,4550,1,,,2,,,22,,,16,,,2,,,3,,,26,,,30,,,4550,,,2650,,
1970,2,3049,,100,4.54,1,0,2,100,2,16,3,30,2650,1,,,1,,,22,,,22,,,2,,,2,,,26,,,26,,,4550,,,4550,,
1970,2,3049,,100,4.54,1,0,3,100,2,0,0,1,9999999,1,2,1,,,,22,16,22,,,,2,3,2,,,,26,30,26,,,,4550,2650,4550,,,
1970,2,3050,,100,4.54,1,0,1,100,1,58,2,26,20250,1,,,2,,,58,,,52,,,2,,,6,,,26,,,60,,,20250,,,6850,,
1970,2,3050,,100,4.54,1,0,2,100,2,52,6,60,6850,1,,,1,,,58,,,58,,,2,,,2,,,26,,,26,,,20250,,,20250,,
1970,2,3051,,100,4.54,1,0,1,100,1,43,11,110,12650,1,,,2,,,43,,,39,,,11,,,10,,,110,,,100,,,12650,,,0,,
1970,2,3051,,100,4.54,1,0,2,100,2,39,10,100,0,1,,,1,,,43,,,43,,,11,,,11,,,110,,,110,,,12650,,,12650,,
1970,2,3051,,100,4.54,1,0,3,100,1,5,0,2,9999999,1,2,1,,,,43,39,43,,,,11,10,11,,,,110,100,110,,,,12650,0,12650,,,
1970,2,3051,,100,4.54,1,0,4,100,2,3,0,2,9999999,1,2,1,,,,43,39,43,,,,11,10,11,,,,110,100,110,,,,12650,0,12650,,,
1970,2,3053,,100,4.54,1,0,1,100,1,29,11,111,11050,1,,,2,,,29,,,23,,,11,,,5,,,111,,,50,,,11050,,,0,,
1970,2,3053,,100,4.54,1,0,2,100,2,23,5,50,0,1,,,1,,,29,,,29,,,11,,,11,,,111,,,111,,,11050,,,11050,,
1970,2,3054,,100,4.54,1,0,1,100,1,48,11,111,14550,1,,,2,,,48,,,43,,,11,,,4,,,111,,,40,,,14550,,,950,,
1970,2,3054,,100,4.54,1,0,2,100,2,43,4,40,950,1,,,1,,,48,,,48,,,11,,,11,,,111,,,111,,,14550,,,14550,,
1970,2,3054,,100,4.54,1,0,3,100,1,14,3,30,0,1,2,1,,,,48,43,48,,,,11,4,11,,,,111,40,111,,,,14550,950,14550,,,
1970,2,3055,,100,4.54,1,0,1,100,1,36,10,100,10150,1,,,2,,,36,,,30,,,10,,,7,,,100,,,70,,,10150,,,50,,
1970,2,3055,,100,4.54,1,0,2,100,2,30,7,70,50,1,,,1,,,36,,,36,,,10,,,10,,,100,,,100,,,10150,,,10150,,
1970,2,3055,,100,4.54,1,0,3,100,1,3,0,2,9999999,1,2,1,,,,36,30,36,,,,10,7,10,,,,100,70,100,,,,10150,50,10150,,,
1970,2,3055,,100,4.54,1,0,4,100,2,1,0,1,9999999,1,2,1,,,,36,30,36,,,,10,7,10,,,,100,70,100,,,,10150,50,10150,,,
1970,2,3056,,100,4.54,1,0,1,100,1,39,6,60,17150,1,,,2,,,39,,,38,,,6,,,6,,,60,,,60,,,17150,,,4250,,
1970,2,3056,,100,4.54,1,0,2,100,2,38,6,60,4250,1,,,1,,,39,,,39,,,6,,,6,,,60,,,60,,,17150,,,17150,,
1970,2,3057,,100,4.54,1,0,1,100,1,65,2,26,6950,1,,,2,,,65,,,67,,,2,,,2,,,26,,,26,,,6950,,,5050,,
1970,2,3057,,100,4.54,1,0,2,100,2,67,2,26,5050,1,,,1,,,65,,,65,,,2,,,2,,,26,,,26,,,6950,,,6950,,
1970,2,3058,,100,4.54,1,0,1,100,2,52,4,40,8850,2,,,,,,52,,,,,,4,,,,,,40,,,,,,8850,,,,,
1970,2,3058,,100,4.54,1,0,2,100,1,15,2,26,0,2,2,,,,,52,52,,,,,4,4,,,,,40,40,,,,,8850,8850,,,,
1970,2,3059,,100,4.54,1,0,1,100,1,60,1,17,10050,1,,,2,,,60,,,51,,,1,,,2,,,17,,,26,,,10050,,,5250,,
1970,2,3059,,100,4.54,1,0,2,100,2,51,2,26,5250,1,,,1,,,60,,,60,,,1,,,1,,,17,,,17,,,10050,,,10050,,
1970,2,3060,,100,4.54,1,0,1,100,1,40,6,60,12450,1,,,2,,,40,,,38,,,6,,,6,,,60,,,60,,,12450,,,650,,
1970,2,3060,,100,4.54,1,0,2,100,2,38,6,60,650,1,,,1,,,40,,,40,,,6,,,6,,,60,,,60,,,12450,,,12450,,
1970,2,3060,,100,4.54,1,0,3,100,1,17,4,40,1650,1,2,1,,,,40,38,40,,,,6,6,6,,,,60,60,60,,,,12450,650,12450,,,
1970,2,3060,,100,4.54,1,0,4,100,2,14,2,26,0,1,2,1,,,,40,38,40,,,,6,6,6,,,,60,60,60,,,,12450,650,12450,,,
1970,2,3060,,100,4.54,1,0,5,100,2,13,2,23,9999999,1,2,1,,,,40,38,40,,,,6,6,6,,,,60,60,60,,,,12450,650,12450,,,
1970,2,3060,,100,4.54,1,0,6,100,2,9,1,15,9999999,1,2,1,,,,40,38,40,,,,6,6,6,,,,60,60,60,,,,12450,650,12450,,,
1970,2,3061,,100,4.54,1,0,1,100,1,29,6,60,10050,1,,,2,,,29,,,27,,,6,,,6,,,60,,,60,,,10050,,,650,,
1970,2,3061,,100,4.54,1,0,2,100,2,27,6,60,650,1,,,1,,,29,,,29,,,6,,,6,,,60,,,60,,,10050,,,10050,,
1970,2,3061,,100,4.54,1,0,3,100,1,8,1,14,9999999,1,2,1,,,,29,27,29,,,,6,6,6,,,,60,60,60,,,,10050,650,10050,,,
1970,2,3061,,100,4.54,1,0,4,100,1,2,0,1,9999999,1,2,1,,,,29,27,29,,,,6,6,6,,,,60,60,60,,,,10050,650,10050,,,
1970,2,3061,,100,4.54,1,0,5,100,2,0,0,1,9999999,1,2,1,,,,29,27,29,,,,6,6,6,,,,60,60,60,,,,10050,650,10050,,,
1970,2,3062,,100,4.54,1,0,1,100,1,27,6,60,10850,1,,,2,,,27,,,25,,,6,,,6,,,60,,,60,,,10850,,,2350,,
1970,2,3062,,100,4.54,1,0,2,100,2,25,6,60,2350,1,,,1,,,27,,,27,,,6,,,6,,,60,,,60,,,10850,,,10850,,
1970,2,3062,,100,4.54,1,0,3,100,1,4,0,2,9999999,1,2,1,,,,27,25,27,,,,6,6,6,,,,60,60,60,,,,10850,2350,10850,,,
1970,2,3062,,100,4.54,1,0,4,100,2,2,0,1,9999999,1,2,1,,,,27,25,27,,,,6,6,6,,,,60,60,60,,,,10850,2350,10850,,,
1970,2,3063,,100,4.54,1,0,1,100,1,48,3,30,13550,1,,,2,,,48,,,44,,,3,,,4,,,30,,,40,,,13550,,,0,,
1970,2,3063,,100,4.54,1,0,2,100,2,44,4,40,0,1,,,1,,,48,,,48,,,3,,,3,,,30,,,30,,,13550,,,13550,,
1970,2,3063,,100,4.54,1,0,3,100,1,19,4,40,2550,1,2,1,,,,48,44,48,,,,3,4,3,,,,30,40,30,,,,13550,0,13550,,,
1970,2,3063,,100,4.54,1,0,4,100,2,16,3,30,0,1,2,1,,,,48,44,48,,,,3,4,3,,,,30,40,30,,,,13550,0,13550,,,
1970,2,3063,,100,4.54,1,0,5,100,2,12,2,22,9999999,1,2,1,,,,48,44,48,,,,3,4,3,,,,30,40,30,,,,13550,0,13550,,,
1970,2,3064,,100,4.54,1,0,1,100,1,26,1,15,6550,1,,,2,,,26,,,26,,,1,,,1,,,15,,,15,,,6550,,,2050,,
1970,2,3064,,100,4.54,1,0,2,100,2,26,1,15,2050,1,,,1,,,26,,,26,,,1,,,1,,,15,,,15,,,6550,,,6550,,
1970,2,3064,,100,4.54,1,0,3,100,2,3,0,2,9999999,1,2,1,,,,26,26,26,,,,1,1,1,,,,15,15,15,,,,6550,2050,6550,,,
1970,2,3065,,100,4.54,1,0,1,100,1,62,2,26,10050,1,,,2,,,62,,,58,,,2,,,4,,,26,,,40,,,10050,,,0,,
1970,2,3065,,100,4.54,1,0,2,100,2,58,4,40,0,1,,,1,,,62,,,62,,,2,,,2,,,26,,,26,,,10050,,,10050,,
1970,2,3065,,100,4.54,1,0,3,100,1,24,6,60,7050,1,2,1,,,,62,58,62,,,,2,4,2,,,,26,40,26,,,,10050,0,10050,,,
1970,2,3066,,100,4.54,1,0,1,100,1,56,6,60,6250,1,,1,2,,,56,,88,47,,,6,,4,6,,,60,,40,60,,,6250,,1350,0,,
1970,2,3066,,100,4.54,1,0,2,100,2,47,6,60,0,1,,,1,,,56,,,56,,,6,,,6,,,60,,,60,,,6250,,,6250,,
1970,2,3066,,100,4.54,1,0,3,100,1,4,0,2,9999999,1,2,1,,,,56,47,56,,,,6,6,6,,,,60,60,60,,,,6250,0,6250,,,
1970,2,3066,,100,4.54,1,0,4,100,2,3,0,2,9999999,1,2,1,,,,56,47,56,,,,6,6,6,,,,60,60,60,,,,6250,0,6250,,,
1970,2,3066,,100,4.54,1,0,5,100,1,88,4,40,1350,1,,,,,,56,,,,,,6,,,,,,60,,,,,,6250,,,,,
1970,2,3066,,100,4.54,1,0,6,100,2,13,2,23,9999999,1,,,,,,56,,,,,,6,,,,,,60,,,,,,6250,,,,,
1970,2,3066,,100,4.54,1,0,7,100,1,1,0,1,9999999,1,,,,,,56,,,,,,6,,,,,,60,,,,,,6250,,,,,
1970,2,3067,,100,4.54,1,0,1,100,1,62,4,40,7350,1,,,2,,,62,,,53,,,4,,,5,,,40,,,50,,,7350,,,4750,,
1970,2,3067,,100,4.54,1,0,2,100,2,53,5,50,4750,1,,,1,,,62,,,62,,,4,,,4,,,40,,,40,,,7350,,,7350,,
1970,2,3068,,100,4.54,1,0,1,100,1,55,2,26,9750,1,,,2,,,55,,,50,,,2,,,4,,,26,,,40,,,9750,,,0,,
1970,2,3068,,100,4.54,1,0,2,100,2,50,4,40,0,1,,,1,,,55,,,55,,,2,,,2,,,26,,,26,,,9750,,,9750,,
1970,2,3068,,100,4.54,1,0,3,100,1,23,6,60,4150,1,2,1,,,,55,50,55,,,,2,4,2,,,,26,40,26,,,,9750,0,9750,,,
1970,2,3068,,100,4.54,1,0,4,100,2,19,6,60,4350,1,2,1,,,,55,50,55,,,,2,4,2,,,,26,40,26,,,,9750,0,9750,,,
1970,2,3069,,100,4.54,1,0,1,100,1,42,6,60,6050,1,,,,,,42,,,,,,6,,,,,,60,,,,,,6050,,,,,
1970,2,3070,,100,4.54,1,0,1,100,1,29,5,50,6050,1,,,,,,29,,,,,,5,,,,,,50,,,,,,6050,,,,,
1970,2,3070,,100,4.54,1,0,2,100,2,27,6,60,750,1,,,,,,29,,,,,,5,,,,,,50,,,,,,6050,,,,,
1970,2,3071,,100,4.54,1,0,1,100,1,45,6,60,11050,1,,,2,,,45,,,40,,,6,,,6,,,60,,,60,,,11050,,,0,,
1970,2,3071,,100,4.54,1,0,2,100,2,40,6,60,0,1,,,1,,,45,,,45,,,6,,,6,,,60,,,60,,,11050,,,11050,,
1970,2,3071,,100,4.54,1,0,3,100,2,14,2,26,0,1,2,1,,,,45,40,45,,,,6,6,6,,,,60,60,60,,,,11050,0,11050,,,
1970,2,3071,,100,4.54,1,0,4,100,2,11,1,17,9999999,1,2,1,,,,45,40,45,,,,6,6,6,,,,60,60,60,,,,11050,0,11050,,,
1970,2,3072,,100,4.54,1,0,1,100,2,18,2,26,1650,2,,,,,,18,,,,,,2,,,,,,26,,,,,,1650,,,,,
1970,2,3073,,100,4.54,1,0,1,100,2,57,8,80,0,2,,,,,,57,,,,,,8,,,,,,80,,,,,,0,,,,,
1970,2,3073,,100,4.54,1,0,2,100,1,22,6,60,10050,2,2,,,,,57,57,,,,,8,8,,,,,80,80,,,,,0,0,,,,
1970,2,3074,,100,4.54,1,0,1,100,1,43,2,25,4550,1,2,,,,,43,65,,,,,2,1,,,,,25,17,,,,,4550,750,,,,
1970,2,3074,,100,4.54,1,0,2,100,2,65,1,17,750,1,,,,,,43,,,,,,2,,,,,,25,,,,,,4550,,,,,
1970,2,3075,,100,4.54,1,0,1,100,1,47,5,50,0,1,,,,,,47,,,,,,5,,,,,,50,,,,,,0,,,,,
1970,2,3076,,100,4.54,1,0,1,100,1,25,6,60,6450,1,,,2,,,25,,,23,,,6,,,6,,,60,,,60,,,6450,,,4450,,
1970,2,3076,,100,4.54,1,0,2,100,2,23,6,60,4450,1,,,1,,,25,,,25,,,6,,,6,,,60,,,60,,,6450,,,6450,,
1970,2,3077,,100,4.54,1,0,1,100,1,38,1,16,6950,1,,,2,,,38,,,40,,,1,,,2,,,16,,,25,,,6950,,,850,,
1970,2,3077,,100,4.54,1,0,2,100,2,40,2,25,850,1,,,1,,,38,,,38,,,1,,,1,,,16,,,16,,,6950,,,6950,,
1970,2,3077,,100,4.54,1,0,3,100,2,8,1,14,9999999,1,2,1,,,,38,40,38,,,,1,2,1,,,,16,25,16,,,,6950,850,6950,,,
1970,2,3078,,100,4.54,1,0,1,100,1,61,2,23,750,1,,,2,,,61,,,58,,,2,,,2,,,23,,,26,,,750,,,2050,,
1970,2,3078,,100,4.54,1,0,2,100,2,58,2,26,2050,1,,,1,,,61,,,61,,,2,,,2,,,23,,,23,,,750,,,750,,
1970,2,3079,,100,4.54,1,0,1,100,1,55,4,40,6050,1,,,,,,55,,,,,,4,,,,,,40,,,,,,6050,,,,,
1970,2,3080,,100,4.54,1,0,1,100,1,65,8,80,3050,1,,,2,,,65,,,62,,,8,,,4,,,80,,,40,,,3050,,,0,,
1970,2,3080,,100,4.54,1,0,2,100,2,62,4,40,0,1,,,1,,,65,,,65,,,8,,,8,,,80,,,80,,,3050,,,3050,,
1970,2,3081,,100,4.54,1,0,1,100,2,73,0,2,2750,2,,,,,,73,,,,,,0,,,,,,2,,,,,,2750,,,,,
1970,2,3082,,100,4.54,1,0,1,100,1,28,4,40,3150,1,,,2,,,28,,,28,,,4,,,3,,,40,,,30,,,3150,,,0,,
1970,2,3082,,100,4.54,1,0,2,100,2,28,3,30,0,1,,,1,,,28,,,28,,,4,,,4,,,40,,,40,,,3150,,,3150,,
1970,2,3082,,100,4.54,1,0,3,100,2,7,1,15,9999999,1,2,1,,,,28,28,28,,,,4,3,4,,,,40,30,40,,,,3150,0,3150,,,
1970,2,3082,,100,4.54,1,0,4,100,1,7,1,14,9999999,1,2,1,,,,28,28,28,,,,4,3,4,,,,40,30,40,,,,3150,0,3150,,,
1970,2,3082,,100,4.54,1,0,5,100,2,1,0,1,9999999,1,2,1,,,,28,28,28,,,,4,3,4,,,,40,30,40,,,,3150,0,3150,,,
1970,2,3082,,100,4.54,1,0,6,100,2,3,0,2,9999999,1,2,1,,,,28,28,28,,,,4,3,4,,,,40,30,40,,,,3150,0,3150,,,
1970,2,3083,,100,4.54,1,0,1,100,1,39,2,23,8050,1,,,2,,,39,,,34,,,2,,,2,,,23,,,23,,,8050,,,2050,,
1970,2,3083,,100,4.54,1,0,2,100,2,34,2,23,2050,1,,,1,,,39,,,39,,,2,,,2,,,23,,,23,,,8050,,,8050,,
1970,2,3083,,100,4.54,1,0,3,100,2,4,0,2,9999999,1,2,1,,,,39,34,39,,,,2,2,2,,,,23,23,23,,,,8050,2050,8050,,,
1970,2,3083,,100,4.54,1,0,4,100,1,1,0,1,9999999,1,2,1,,,,39,34,39,,,,2,2,2,,,,23,23,23,,,,8050,2050,8050,,,
1970,2,3084,,100,4.54,1,0,1,100,1,33,11,111,13050,1,,,,,,33,,,,,,11,,,,,,111,,,,,,13050,,,,,
1970,2,3085,,100,4.54,1,0,1,100,1,32,11,111,30050,1,,,2,,,32,,,31,,,11,,,6,,,111,,,60,,,30050,,,7850,,
1970,2,3085,,100,4.54,1,0,2,100,2,31,6,60,7850,1,,,1,,,32,,,32,,,11,,,11,,,111,,,111,,,30050,,,30050,,
1970,2,3085,,100,4.54,1,0,3,100,2,8,1,14,9999999,1,2,1,,,,32,31,32,,,,11,6,11,,,,111,60,111,,,,30050,7850,30050,,,
1970,2,3085,,100,4.54,1,0,4,100,2,6,1,12,9999999,1,2,1,,,,32,31,32,,,,11,6,11,,,,111,60,111,,,,30050,7850,30050,,,
1970,2,3086,,100,4.54,1,0,1,100,2,83,2,26,1250,2,,,,,,83,,,,,,2,,,,,,26,,,,,,1250,,,,,
1970,2,3087,,100,4.54,1,0,1,100,1,31,10,100,16550,1,,,2,,,31,,,31,,,10,,,10,,,100,,,100,,,16550,,,9350,,
1970,2,3087,,100,4.54,1,0,2,100,2,31,10,100,9350,1,,,1,,,31,,,31,,,10,,,10,,,100,,,100,,,16550,,,16550,,
1970,2,3088,,100,4.54,1,0,1,100,1,29,7,70,9250,1,,,2,,,29,,,26,,,7,,,10,,,70,,,100,,,9250,,,7050,,
1970,2,3088,,100,4.54,1,0,2,100,2,26,10,100,7050,1,,,1,,,29,,,29,,,7,,,7,,,70,,,70,,,9250,,,9250,,
1970,2,3089,,100,4.54,1,0,1,100,1,34,10,100,18550,1,,,2,,,34,,,32,,,10,,,7,,,100,,,70,,,18550,,,0,,
1970,2,3089,,100,4.54,1,0,2,100,2,32,7,70,0,1,,,1,,,34,,,34,,,10,,,10,,,100,,,100,,,18550,,,18550,,
1970,2,3089,,100,4.54,1,0,3,100,2,13,2,23,9999999,1,2,1,,,,34,32,34,,,,10,7,10,,,,100,70,100,,,,18550,0,18550,,,
1970,2,3089,,100,4.54,1,0,4,100,1,11,1,17,9999999,1,2,1,,,,34,32,34,,,,10,7,10,,,,100,70,100,,,,18550,0,18550,,,
1970,2,3089,,100,4.54,1,0,5,100,2,9,1,16,9999999,1,2,1,,,,34,32,34,,,,10,7,10,,,,100,70,100,,,,18550,0,18550,,,
1970,2,3089,,100,4.54,1,0,6,100,2,8,1,14,9999999,1,2,1,,,,34,32,34,,,,10,7,10,,,,100,70,100,,,,18550,0,18550,,,
1970,2,3091,,100,4.54,1,0,1,100,1,49,8,80,8050,1,,,2,,,49,,,32,,,8,,,7,,,80,,,70,,,8050,,,0,,
1970,2,3091,,100,4.54,1,0,2,100,2,32,7,70,0,1,,,1,,,49,,,49,,,8,,,8,,,80,,,80,,,8050,,,8050,,
1970,2,3091,,100,4.54,1,0,3,100,1,2,0,1,9999999,1,2,1,,,,49,32,49,,,,8,7,8,,,,80,70,80,,,,8050,0,8050,,,
1970,2,3092,,100,4.54,1,0,1,100,1,26,6,60,11050,1,,,2,,,26,,,24,,,6,,,6,,,60,,,60,,,11050,,,0,,
1970,2,3092,,100,4.54,1,0,2,100,2,24,6,60,0,1,,,1,,,26,,,26,,,6,,,6,,,60,,,60,,,11050,,,11050,,
1970,2,3092,,100,4.54,1,0,3,100,1,3,0,2,9999999,1,2,1,,,,26,24,26,,,,6,6,6,,,,60,60,60,,,,11050,0,11050,,,
1970,2,3092,,100,4.54,1,0,4,100,2,2,0,1,9999999,1,2,1,,,,26,24,26,,,,6,6,6,,,,60,60,60,,,,11050,0,11050,,,
1970,2,3093,,100,4.54,1,0,1,100,1,26,6,60,12450,1,,,2,,,26,,,28,,,6,,,6,,,60,,,65,,,12450,,,7150,,
1970,2,3093,,100,4.54,1,0,2,100,2,28,6,65,7150,1,,,1,,,26,,,26,,,6,,,6,,,60,,,60,,,12450,,,12450,,
1970,2,3094,,100,4.54,1,0,1,100,1,34,10,100,20250,1,,,2,,,34,,,38,,,10,,,6,,,100,,,60,,,20250,,,0,,
1970,2,3094,,100,4.54,1,0,2,100,2,38,6,60,0,1,,,1,,,34,,,34,,,10,,,10,,,100,,,100,,,20250,,,20250,,
1970,2,3094,,100,4.54,1,0,3,100,2,17,5,50,850,1,2,1,,,,34,38,34,,,,10,6,10,,,,100,60,100,,,,20250,0,20250,,,
1970,2,3094,,100,4.54,1,0,4,100,2,11,2,22,9999999,1,2,1,,,,34,38,34,,,,10,6,10,,,,100,60,100,,,,20250,0,20250,,,
1970,2,3094,,100,4.54,1,0,5,100,1,10,1,17,9999999,1,2,1,,,,34,38,34,,,,10,6,10,,,,100,60,100,,,,20250,0,20250,,,
1970,2,3094,,100,4.54,1,0,6,100,2,7,1,12,9999999,1,2,1,,,,34,38,34,,,,10,6,10,,,,100,60,100,,,,20250,0,20250,,,
1970,2,3095,,100,4.54,1,0,1,100,1,33,9,90,12350,1,,,2,,,33,,,30,,,9,,,11,,,90,,,110,,,12350,,,0,,
1970,2,3095,,100,4.54,1,0,2,100,2,30,11,110,0,1,,,1,,,33,,,33,,,9,,,9,,,90,,,90,,,12350,,,12350,,
1970,2,3095,,100,4.54,1,0,3,100,2,5,1,11,9999999,1,2,1,,,,33,30,33,,,,9,11,9,,,,90,110,90,,,,12350,0,12350,,,
1970,2,3095,,100,4.54,1,0,4,100,2,3,0,2,9999999,1,2,1,,,,33,30,33,,,,9,11,9,,,,90,110,90,,,,12350,0,12350,,,
